provider_id,provider_claim_count,provider_avg_claim,provider_total_revenue,provider_rejection_rate,provider_unique_patients,specialty,specialty_avg_claim,provider_vs_specialty_ratio,freq_provider_claim_count,spec_mean_freq,claim_freq_z,spec_mean_claim,spec_std_claim,billing_z,dup_rate,provider_risk_score
144,44,26270.659090909092,1155909.0,0.11363636363636363,44,General Practitioner,25722.534270358356,1.0213,44,39.62075654704171,0.1105290215182746,25722.534270358356,16968.936701951054,0.03230165980215567,0.0,0.0987
145,39,27256.51282051282,1063004.0,0.1794871794871795,39,Cardiologist,26009.805059492865,1.0479,39,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.07303068260859433,0.0,0.0722
146,37,27489.941168923473,1017127.8232501685,0.13513513513513514,37,Cardiologist,26009.805059492865,1.0569,37,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.08670464226268353,0.0,0.0623
147,52,27724.344896280898,1441665.9346066066,0.19230769230769232,52,Cardiologist,26009.805059492865,1.0659,52,40.200208550573514,0.29352562772359414,26009.805059492865,17071.01339448855,0.10043573847476331,0.0,0.2331
148,40,28027.05,1121082.0,0.25,40,General Practitioner,25722.534270358356,1.0896,40,39.62075654704171,0.009571837743885996,25722.534270358356,16968.936701951054,0.1358079041792097,0.0,0.114
149,32,26125.46875,836015.0,0.1875,32,Oncologist,25802.00088163184,1.0125,32,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.019184596182448596,0.0,0.0611
150,32,22182.15625,709829.0,0.1875,32,Dermatologist,25674.761146186924,0.864,32,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.0,0.0,0.0562
151,41,28102.731707317074,1152212.0,0.24390243902439024,41,Oncologist,25802.00088163184,1.0892,41,39.92599805258033,0.026899814652229005,25802.00088163184,16860.811939533574,0.13645433173302327,0.0,0.1212
152,35,26574.82857142857,930119.0,0.2,35,General Practitioner,25722.534270358356,1.0331,35,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.05022673583149259,0.0,0.0726
153,42,25926.42246721961,1088909.7436232236,0.19047619047619047,42,Oncologist,25802.00088163184,1.0048,42,39.92599805258033,0.051946151594966294,25802.00088163184,16860.811939533574,0.007379335350751324,0.0,0.0856
154,38,24956.716006573708,948355.2082498008,0.13157894736842105,38,Orthopedic,25764.38971239332,0.9687,38,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.0,0.0,0.0395
155,43,26229.249938508066,1127857.747355847,0.2558139534883721,42,Dermatologist,25674.761146186924,1.0216,43,39.923474663909,0.0770605605346319,25674.761146186924,16796.2128266315,0.03301272721681427,0.0,0.1245
156,40,26271.7,1050868.0,0.05,40,General Practitioner,25722.534270358356,1.0213,40,39.62075654704171,0.009571837743885996,25722.534270358356,16968.936701951054,0.03236300183608459,0.0,0.028
157,39,29793.871794871793,1161961.0,0.23076923076923078,39,Orthopedic,25764.38971239332,1.1564,39,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.23829454172977696,0.0,0.1291
158,49,27768.775510204083,1360670.0,0.2653061224489796,49,Oncologist,25802.00088163184,1.0762,49,39.92599805258033,0.22727051019412733,25802.00088163184,16860.811939533574,0.11664768195182479,0.0,0.2252
159,33,29201.283931729326,963642.3697470678,0.18181818181818182,33,Cardiologist,26009.805059492865,1.1227,33,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.18695309988256725,0.0,0.1015
160,48,28781.918836663306,1381532.1041598388,0.125,48,Oncologist,25802.00088163184,1.1155,48,39.92599805258033,0.20222417325139005,25802.00088163184,16860.811939533574,0.1767363259680542,0.0,0.1853
161,34,24746.63749798718,841385.6749315641,0.2647058823529412,34,General Practitioner,25722.534270358356,0.9621,34,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.0,0.0,0.0794
162,43,22421.302325581397,964116.0,0.16279069767441862,43,Cardiologist,26009.805059492865,0.862,43,40.200208550573514,0.06964619215604897,26009.805059492865,17071.01339448855,0.0,0.0,0.0845
163,37,31233.642219758996,1155644.7621310828,0.1891891891891892,37,Oncologist,25802.00088163184,1.2105,37,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.32214589413642514,0.0,0.1376
164,37,27713.53043225835,1025400.625993559,0.13513513513513514,37,General Practitioner,25722.534270358356,1.0774,37,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.11733181618097935,0.0,0.07
165,34,24761.5,841891.0,0.2647058823529412,34,Orthopedic,25764.38971239332,0.9611,34,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.0,0.0,0.0794
166,40,24620.65,984826.0,0.125,40,Orthopedic,25764.38971239332,0.9556,40,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.0,0.0,0.0375
167,46,25268.760869565216,1162363.0,0.32608695652173914,46,Cardiologist,26009.805059492865,0.9715,46,40.200208550573514,0.14427267067856403,26009.805059492865,17071.01339448855,0.0,0.0,0.1716
168,41,21469.896744010937,880265.7665044484,0.3170731707317073,41,Oncologist,25802.00088163184,0.8321,41,39.92599805258033,0.026899814652229005,25802.00088163184,16860.811939533574,0.0,0.0,0.1089
169,39,26294.0,1025466.0,0.1794871794871795,39,Orthopedic,25764.38971239332,1.0206,39,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.03131996574184627,0.0,0.0617
170,42,28248.287167804592,1186428.061047793,0.16666666666666666,42,Oncologist,25802.00088163184,1.0948,42,39.92599805258033,0.051946151594966294,25802.00088163184,16860.811939533574,0.14508709870827396,0.0,0.113
171,41,31982.693096680458,1311290.4169638988,0.3170731707317073,41,Orthopedic,25764.38971239332,1.2414,41,40.343503937007874,0.016272658518139013,25764.38971239332,16909.670079845368,0.36773652915314603,0.0,0.1958
172,51,21370.803921568626,1089911.0,0.19607843137254902,51,General Practitioner,25722.534270358356,0.8308,51,39.62075654704171,0.28720409312345463,25722.534270358356,16968.936701951054,0.0,0.0,0.2058
173,39,24802.615384615383,967302.0,0.1794871794871795,39,Cardiologist,26009.805059492865,0.9536,39,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.0,0.0,0.0538
174,42,28381.740240198487,1192033.0900883365,0.19047619047619047,42,Cardiologist,26009.805059492865,1.0912,42,40.200208550573514,0.04477069931521063,26009.805059492865,17071.01339448855,0.13894518889378954,0.0,0.1149
175,47,24924.74336271173,1171462.9380474514,0.19148936170212766,47,Dermatologist,25674.761146186924,0.9708,47,39.923474663909,0.1772522405843651,25674.761146186924,16796.2128266315,0.0,0.0,0.1481
176,43,27042.883720930233,1162844.0,0.16279069767441862,43,Orthopedic,25764.38971239332,1.0496,43,40.343503937007874,0.06584693454341409,25764.38971239332,16909.670079845368,0.07560727101711756,0.0,0.1015
177,46,25379.456521739132,1167455.0,0.17391304347826086,46,Orthopedic,25764.38971239332,0.9851,46,40.343503937007874,0.1402083485813267,25764.38971239332,16909.670079845368,0.0,0.0,0.1239
178,45,25419.11111111111,1143860.0,0.17777777777777778,45,Dermatologist,25674.761146186924,0.99,45,39.923474663909,0.1271564005594985,25674.761146186924,16796.2128266315,0.0,0.0,0.1184
179,48,26767.770833333332,1284853.0,0.20833333333333334,48,Oncologist,25802.00088163184,1.0374,48,39.92599805258033,0.20222417325139005,25802.00088163184,16860.811939533574,0.057278970619264735,0.0,0.1803
180,40,23808.232663068015,952329.3065227206,0.125,40,Cardiologist,26009.805059492865,0.9154,40,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.0,0.0,0.0375
181,30,21846.666666666668,655400.0,0.13333333333333333,30,Cardiologist,26009.805059492865,0.8399,30,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.0,0.0,0.04
182,48,26239.572455332676,1259499.4778559685,0.125,48,Cardiologist,26009.805059492865,1.0088,48,40.200208550573514,0.19402365636024071,26009.805059492865,17071.01339448855,0.013459505333994594,0.0,0.1401
183,34,29886.707084165944,1016148.0408616421,0.11764705882352941,34,General Practitioner,25722.534270358356,1.1619,34,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.24539974937432588,0.0,0.0969
184,37,22804.702702702703,843774.0,0.1891891891891892,37,Oncologist,25802.00088163184,0.8838,37,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.0,0.0,0.0568
185,48,22603.0,1084944.0,0.16666666666666666,48,Dermatologist,25674.761146186924,0.8804,48,39.923474663909,0.2023001605967984,25674.761146186924,16796.2128266315,0.0,0.0,0.1535
186,33,31087.909090909092,1025901.0,0.21212121212121213,33,Cardiologist,26009.805059492865,1.1952,33,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.297469395288256,0.0,0.1383
187,51,27490.275809985313,1402004.066309251,0.23529411764705882,51,Orthopedic,25764.38971239332,1.067,51,40.343503937007874,0.26414403864451436,25764.38971239332,16909.670079845368,0.10206503671819568,0.0,0.2314
188,42,24728.333333333332,1038590.0,0.19047619047619047,42,Orthopedic,25764.38971239332,0.9598,42,40.343503937007874,0.04105979653077655,25764.38971239332,16909.670079845368,0.0,0.0,0.0781
189,27,32825.54736902629,886289.7789637097,0.14814814814814814,27,Oncologist,25802.00088163184,1.2722,27,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.4165603953464617,0.0,0.149
190,36,29194.620898066012,1051006.3523303764,0.25,36,General Practitioner,25722.534270358356,1.135,36,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.20461427187175749,0.0,0.1264
191,42,20879.147659721802,876924.2017083156,0.11904761904761904,42,Dermatologist,25674.761146186924,0.8132,42,39.923474663909,0.0520126405221986,25674.761146186924,16796.2128266315,0.0,0.0,0.0623
192,43,24150.023255813954,1038451.0,0.16279069767441862,43,Cardiologist,26009.805059492865,0.9285,43,40.200208550573514,0.06964619215604897,26009.805059492865,17071.01339448855,0.0,0.0,0.0845
193,35,17250.485714285714,603767.0,0.2,35,Dermatologist,25674.761146186924,0.6719,35,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.0,0.0,0.06
194,34,26993.544081847325,917780.498782809,0.20588235294117646,34,Dermatologist,25674.761146186924,1.0514,34,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.07851668404495235,0.0,0.0815
195,46,24834.02708662925,1142365.2459849454,0.17391304347826086,46,Orthopedic,25764.38971239332,0.9639,46,40.343503937007874,0.1402083485813267,25764.38971239332,16909.670079845368,0.0,0.0,0.1239
196,43,24803.488372093023,1066550.0,0.3023255813953488,43,General Practitioner,25722.534270358356,0.9643,43,39.62075654704171,0.08528972557467744,25722.534270358356,16968.936701951054,0.0,0.0,0.1343
197,40,26766.87613270874,1070675.0453083497,0.125,40,Cardiologist,26009.805059492865,1.0291,40,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.04434833806997659,0.0,0.0486
198,36,28506.194444444445,1026223.0,0.1111111111111111,36,Orthopedic,25764.38971239332,1.1064,36,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.16214418844984335,0.0,0.074
199,46,30570.717391304348,1406253.0,0.17391304347826086,46,Orthopedic,25764.38971239332,1.1865,46,40.343503937007874,0.1402083485813267,25764.38971239332,16909.670079845368,0.28423544966969455,0.0,0.1953
200,34,26453.117647058825,899406.0,0.2647058823529412,34,Orthopedic,25764.38971239332,1.0267,34,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.04072982686317456,0.0,0.0896
201,37,33257.51351351351,1230528.0,0.2702702702702703,37,Orthopedic,25764.38971239332,1.2908,37,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.4431265521881025,0.0,0.1923
202,44,21933.545454545456,965076.0,0.2727272727272727,44,Dermatologist,25674.761146186924,0.8543,44,39.923474663909,0.1021084805470652,25674.761146186924,16796.2128266315,0.0,0.0,0.1341
203,36,26358.61111111111,948910.0,0.16666666666666666,36,General Practitioner,25722.534270358356,1.0247,36,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.037484778918387925,0.0,0.0594
204,38,22834.184210526317,867699.0,0.15789473684210525,37,Dermatologist,25674.761146186924,0.8894,38,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.0,0.0,0.0474
205,39,20201.5641025641,787861.0,0.28205128205128205,39,General Practitioner,25722.534270358356,0.7854,39,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.0,0.0,0.0846
206,40,29810.225,1192409.0,0.225,40,General Practitioner,25722.534270358356,1.1589,40,39.62075654704171,0.009571837743885996,25722.534270358356,16968.936701951054,0.24089256748607288,0.0,0.1329
207,40,30655.242402608525,1226209.696104341,0.225,40,Cardiologist,26009.805059492865,1.1786,40,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.2721242866938093,0.0,0.1358
208,44,25061.0,1102684.0,0.3409090909090909,44,Dermatologist,25674.761146186924,0.9761,44,39.923474663909,0.1021084805470652,25674.761146186924,16796.2128266315,0.0,0.0,0.1545
209,43,27960.441860465115,1202299.0,0.32558139534883723,43,Oncologist,25802.00088163184,1.0837,43,39.92599805258033,0.07699248853770359,25802.00088163184,16860.811939533574,0.12801524544451942,0.0,0.1692
210,35,26221.685714285715,917759.0,0.3142857142857143,35,General Practitioner,25722.534270358356,1.0194,35,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.029415599379893274,0.0,0.1017
211,38,23721.236842105263,901407.0,0.2894736842105263,38,Oncologist,25802.00088163184,0.9194,38,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.0,0.0,0.0868
212,47,28572.103521387795,1342888.8655052264,0.1702127659574468,47,Orthopedic,25764.38971239332,1.109,47,40.343503937007874,0.16499548659396424,25764.38971239332,16909.670079845368,0.1660419035816073,0.0,0.1772
213,30,26253.150527609505,787594.5158282851,0.16666666666666666,30,General Practitioner,25722.534270358356,1.0206,30,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.031269858952926624,0.0,0.0578
214,53,24814.754716981133,1315182.0,0.09433962264150944,53,General Practitioner,25722.534270358356,0.9647,53,39.62075654704171,0.33768268501064896,25722.534270358356,16968.936701951054,0.0,0.0,0.2011
215,36,25484.763140126888,917451.473044568,0.25,36,Dermatologist,25674.761146186924,0.9926,36,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.0,0.0,0.075
216,48,25893.436986482422,1242884.9753511562,0.125,48,General Practitioner,25722.534270358356,1.0066,48,39.62075654704171,0.21148620529266318,25722.534270358356,16968.936701951054,0.010071504132867467,0.0,0.1482
217,43,26323.20930232558,1131898.0,0.16279069767441862,43,Oncologist,25802.00088163184,1.0202,43,39.92599805258033,0.07699248853770359,25802.00088163184,16860.811939533574,0.030912415283611668,0.0,0.096
218,43,31025.239982760388,1334085.3192586966,0.20930232558139536,43,General Practitioner,25722.534270358356,1.2062,43,39.62075654704171,0.08528972557467744,25722.534270358356,16968.936701951054,0.3124948725745637,0.0,0.1849
219,43,23742.3488372093,1020921.0,0.20930232558139536,43,Cardiologist,26009.805059492865,0.9128,43,40.200208550573514,0.06964619215604897,26009.805059492865,17071.01339448855,0.0,0.0,0.0984
220,39,28859.30769230769,1125513.0,0.28205128205128205,39,Cardiologist,26009.805059492865,1.1096,39,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.16692053172044263,0.0,0.1265
221,42,22683.5,952707.0,0.09523809523809523,42,Dermatologist,25674.761146186924,0.8835,42,39.923474663909,0.0520126405221986,25674.761146186924,16796.2128266315,0.0,0.0,0.0552
222,41,27855.951219512193,1142094.0,0.1951219512195122,41,Cardiologist,26009.805059492865,1.071,41,40.200208550573514,0.019895206474372283,26009.805059492865,17071.01339448855,0.10814508297529454,0.0,0.0959
223,43,25454.116279069767,1094527.0,0.18604651162790697,43,General Practitioner,25722.534270358356,0.9896,43,39.62075654704171,0.08528972557467744,25722.534270358356,16968.936701951054,0.0,0.0,0.0994
224,42,22134.26421280616,929639.0969378587,0.19047619047619047,42,Cardiologist,26009.805059492865,0.851,42,40.200208550573514,0.04477069931521063,26009.805059492865,17071.01339448855,0.0,0.0,0.08
225,33,24578.78787878788,811100.0,0.24242424242424243,32,Orthopedic,25764.38971239332,0.954,33,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.0,0.0,0.0727
226,37,27919.23621836496,1033011.7400795035,0.2702702702702703,37,Dermatologist,25674.761146186924,1.0874,37,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.1336298304472109,0.0,0.1146
227,37,27583.937855069027,1020605.700637554,0.2702702702702703,37,General Practitioner,25722.534270358356,1.0724,37,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.10969476858833772,0.0,0.1086
228,42,30353.9461386172,1274865.7378219224,0.21428571428571427,42,Cardiologist,26009.805059492865,1.167,42,40.200208550573514,0.04477069931521063,26009.805059492865,17071.01339448855,0.2544747039169251,0.0,0.1511
229,36,19539.305555555555,703415.0,0.2222222222222222,36,Orthopedic,25764.38971239332,0.7584,36,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.0,0.0,0.0667
230,36,23315.75,839367.0,0.2222222222222222,36,Cardiologist,26009.805059492865,0.8964,36,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.0,0.0,0.0667
231,38,32890.34663145677,1249833.1719953574,0.3157894736842105,38,Cardiologist,26009.805059492865,1.2645,38,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.40305407845238517,0.0,0.1959
232,39,27477.97435897436,1071641.0,0.2564102564102564,39,Cardiologist,26009.805059492865,1.0564,39,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.08600364053111807,0.0,0.0985
233,42,26760.666666666668,1123948.0,0.23809523809523808,42,General Practitioner,25722.534270358356,1.0404,42,39.62075654704171,0.060050429631080295,25722.534270358356,16968.936701951054,0.06117839995177482,0.0,0.1175
234,44,27405.713921210612,1205851.412533267,0.1590909090909091,44,Dermatologist,25674.761146186924,1.0674,44,39.923474663909,0.1021084805470652,25674.761146186924,16796.2128266315,0.10305613490912362,0.0,0.1258
235,37,27762.91891891892,1027228.0,0.1891891891891892,37,Orthopedic,25764.38971239332,1.0776,37,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.11818853928484663,0.0,0.0864
236,43,26344.372093023256,1132808.0,0.20930232558139536,43,Dermatologist,25674.761146186924,1.0261,43,39.923474663909,0.0770605605346319,25674.761146186924,16796.2128266315,0.039866781502948076,0.0,0.1122
